248	50	5	884535013
221	789	4	875245739
868	229	3	877111154
458	282	2	886396958
773	179	5	888538810
223	477	3	891550144
385	100	4	879440098
125	174	5	879454309
659	255	3	891045161
728	471	4	879443291
663	924	3	889492351
24	699	3	875323051
794	14	5	891034956
239	9	5	889180446
943	139	1	888640027
297	24	4	874954260
311	265	5	884364812
514	301	4	880209797
669	7	3	892549266
881	542	1	876538763
311	380	4	884366067
659	654	4	891384526
493	182	5	884130971
29	98	4	882821942
385	346	3	883791602
804	930	3	879444115
286	90	4	877533224
862	195	5	879304902
246	55	4	884921948
222	457	1	878181287
807	684	5	892529851
933	1110	3	874938728
500	930	3	883865929
896	572	2	887160676
892	118	4	886610649
119	54	4	886176814
495	44	3	888636032
215	70	3	891436232
755	258	5	882569732
388	218	5	886441083
881	204	4	876538506
42	736	5	881108187
295	94	4	879518339
405	470	1	885546247
264	93	5	886123993
561	483	4	885807612
536	596	3	882317312
593	1	3	875659150
716	606	5	879796214
838	60	4	887067575
894	690	4	879896200
721	65	1	877140221
363	537	1	891495402
307	660	3	879205470
499	69	5	885599718
125	395	3	892838687
59	650	5	888205534
838	223	3	887065807
588	1311	1	890029079
848	318	5	887038231
276	720	2	874791464
933	157	4	874854932
708	993	4	877325349
489	243	4	891445389
895	284	3	879438062
171	305	2	891034606
894	198	4	882404460
361	150	2	879440345
786	696	3	882842149
387	446	2	886481800
474	463	5	887927457
406	218	3	879792863
80	483	5	887401328
38	22	5	892429347
49	369	1	888069329
660	99	2	891200704
806	875	3	882384802
378	715	4	889665232
340	418	5	884990669
413	303	5	879968793
432	411	3	889416044
279	379	3	875314386
311	747	3	884364502
363	854	1	891497047
593	1012	3	877727961
535	514	5	879617531
607	311	4	883879971
445	405	4	891200869
16	180	5	877726790
43	47	1	883955415
59	410	3	888203270
593	553	2	875672852
362	313	4	885019304
295	52	5	879966498
195	132	5	875771441
875	258	4	876464694
643	393	4	891450273
82	504	4	878769917
395	1	5	883765062
561	206	3	885809506
324	749	3	880575277
629	991	1	880115923
714	477	2	892777408
795	235	3	880560263
916	66	3	880845264
826	1240	5	885690442
705	300	5	883426780
749	294	2	878846265
156	180	5	888185777
901	465	4	877131654
184	88	3	889909551
301	100	5	882074408
564	597	4	888730699
545	199	4	880347770
627	53	4	879531504
535	1039	4	879618058
128	191	4	879967080
276	582	3	874787407
213	274	5	878955188
87	535	4	879876315
875	173	5	876465111
900	100	4	877832904
201	190	4	884111873
899	684	3	884122501
190	9	1	891033725
21	164	5	874951695
58	1100	2	884304979
390	475	1	879694232
671	29	3	884036050
286	272	5	884069298
738	203	3	892958137
56	399	4	892910247
554	597	4	876232176
698	199	2	886367065
327	89	4	887744167
363	1007	5	891499355
416	238	4	876699179
314	67	4	877891386
194	483	4	879520916
102	411	2	892993786
417	472	2	879646369
843	225	2	879449256
495	924	3	888634441
804	982	4	879444048
920	1612	4	884219953
363	559	3	891496927
615	519	5	879448598
18	284	3	880131804
544	325	1	884796016
76	1156	3	879576233
16	199	5	877719645
232	515	2	880062413
163	879	2	891219643
387	549	5	886484012
37	7	4	880915528
26	121	3	891377540
796	291	4	893188576
591	194	4	891031171
682	769	2	888522951
313	204	4	891014401
309	286	4	877370383
267	840	4	878970926
145	97	5	875272652
908	174	3	879722642
276	1221	3	890979470
888	111	4	879365072
655	503	3	887523477
655	880	2	887523271
23	124	5	874784440
440	283	5	891577894
878	98	4	880866848
234	125	3	892335739
773	100	4	888539347
790	294	2	884460878
749	67	1	878850588
442	452	3	883390169
535	61	3	879619107
144	597	4	888104191
1	205	3	878542909
774	186	3	888556047
320	456	3	884748904
860	629	3	885991198
97	435	4	884238752
122	1074	4	879270901
347	959	5	881654545
83	1060	3	880306926
43	121	4	883955907
268	238	3	875310352
57	456	3	883698083
313	487	3	891016378
790	265	4	885155770
200	820	3	884127370
334	287	3	891545162
790	1244	1	884462598
279	386	3	889985007
184	64	4	889909045
181	1017	1	878962496
109	318	4	880572680
591	367	3	891031403
524	198	4	884634707
498	607	3	881958093
286	512	2	877533101
624	293	4	879792623
500	69	4	883873839
318	566	4	884496472
577	196	5	880474357
13	773	1	882396869
652	257	2	882567356
178	219	4	882828350
288	15	4	886892177
194	527	4	879521474
693	651	3	875482548
488	299	3	891293051
592	176	5	882956039
313	651	3	891014552
881	451	1	876539186
766	238	4	891309450
447	7	5	878854383
109	722	3	880583493
550	181	5	883425283
233	304	5	877665323
535	121	4	879618123
405	48	1	885546154
576	237	4	886985003
888	137	4	879365104
466	98	3	890285762
713	750	3	888881939
495	84	3	888633011
880	588	4	880241219
324	259	5	880575107
82	134	4	878769442
457	474	5	882398178
92	729	4	875656624
666	525	4	880139467
244	566	4	880607489
26	815	2	891371597
43	97	5	883955293
756	1119	4	874828349
257	276	5	882049973
846	614	5	883948765
824	678	3	877021121
394	72	4	880889629
588	100	1	890015374
279	827	1	888426577
344	619	4	885770181
622	194	4	882669762
286	133	4	877531730
894	15	3	880416340
442	449	2	883390739
689	109	5	876675152
714	294	4	892777903
774	511	3	888556483
846	702	4	883949380
918	430	1	891987205
387	547	4	886484561
629	55	4	880117094
586	188	2	884058956
693	69	3	875482336
693	23	4	875482168
425	227	4	878738597
339	174	4	891032320
622	375	2	882592625
456	1240	3	881374332
116	421	3	876453800
666	662	3	880568094
932	663	4	891251506
387	735	2	886484012
850	28	5	883195214
85	340	3	893109920
447	508	3	878854195
454	51	2	888267158
882	432	5	879865307
514	156	4	875311225
334	258	4	891544264
38	393	5	892430282
535	591	4	879617977
267	515	5	878970710
892	159	4	886609977
456	367	3	881373900
531	748	4	887049081
172	1134	2	875536721
405	1384	1	885549746
210	238	3	891036021
303	631	4	879483617
406	13	2	879539987
20	194	3	879669152
388	307	4	886439506
445	147	2	891199974
585	70	5	891286256
524	210	3	884635287
297	267	3	875409139
7	587	4	891353950
508	506	5	883777430
222	619	4	877563953
690	94	4	881177836
637	13	1	882904458
135	379	2	879857956
586	28	3	884066087
321	357	4	879439832
334	494	4	891547235
95	49	3	879198604
916	52	5	880844813
189	100	4	893263994
892	181	4	886608212
118	413	4	875385306
459	568	3	879564941
339	961	3	891034778
92	783	3	875907574
916	235	3	880843749
774	449	1	888557482
94	45	5	886008764
276	549	3	874791194
325	656	4	891478219
330	117	5	876544654
868	946	1	877107189
841	307	5	889067152
846	504	5	883948221
881	601	5	876539186
295	188	3	879518042
913	432	3	881366721
479	179	1	879461142
864	82	5	888887830
660	1183	1	891201049
426	332	4	879441781
497	181	5	879310580
821	274	5	874792778
555	25	4	879963127
843	671	3	879446889
533	739	5	882902988
326	53	1	879877039
530	174	4	883784503
367	258	4	876689364
671	864	3	884204727
414	343	2	884999193
881	4	3	876538286
916	382	4	880844674
311	204	5	884365617
881	663	5	876538322
435	637	4	884132691
59	724	5	888205265
85	451	4	882995934
127	748	5	884364108
642	596	5	885604113
193	826	2	889126146
752	311	3	891207983
773	655	3	888539347
392	705	5	891038433
681	1176	4	885409515
286	741	4	876521887
226	23	3	883889355
933	467	3	874854479
112	327	1	884992535
308	235	3	887739800
379	157	4	880961600
429	1296	2	882387392
660	249	2	891198109
473	10	3	878157527
812	261	1	877625461
311	509	3	884366590
90	610	5	891383753
110	658	3	886988065
16	160	4	877722001
533	988	2	882821725
927	63	4	879197074
445	100	2	890987569
847	71	4	878940653
234	765	3	892336322
256	452	4	882164999
43	204	4	883956122
526	845	5	885682590
695	346	5	888806011
773	431	1	888540063
249	7	5	879572760
862	495	4	879305097
313	102	3	891030189
445	268	1	890987410
181	263	1	878961709
927	395	3	879193732
325	865	3	891478079
410	689	2	888626881
312	593	5	891698987
3	335	1	889237269
221	50	4	875244125
435	834	5	884134910
189	479	5	893265123
940	1167	4	885921198
807	1016	4	893083991
536	2	4	882360227
812	328	4	877625368
664	286	4	876523092
428	312	4	885944005
276	401	3	874792094
16	11	5	877718755
631	334	2	888464941
56	1047	4	892911290
653	286	4	884405346
153	510	3	881371198
590	1331	4	879439645
91	529	4	891438977
234	724	4	892335739
106	70	3	881452355
563	255	5	880506528
174	401	1	886515063
141	328	4	886447679
38	526	1	892430636
322	192	5	887313984
459	235	1	879563367
887	111	5	881378370
144	1142	5	888103968
292	789	4	881105701
256	15	5	882150644
353	271	2	891402567
457	191	5	882396659
391	173	4	877399030
6	200	3	883602422
757	679	4	888466583
320	274	4	884748683
184	591	3	889907711
327	461	3	887746665
670	611	5	877975129
2	304	4	888979197
497	68	4	879310850
342	262	2	874984025
194	229	1	879535548
221	230	3	875246506
903	181	4	891031309
788	403	3	880870516
273	319	4	891292846
96	8	5	884403020
184	274	4	889907812
562	720	4	879196483
937	258	4	876762200
341	948	3	890758169
648	197	3	884628644
618	185	5	891308260
643	173	4	891447663
741	173	2	891018366
815	1157	2	884267828
922	176	3	891450401
907	1	5	880158712
234	443	3	892334079
788	729	4	880870052
780	318	5	891364124
823	742	4	878438535
488	197	2	891294473
889	298	4	880177016
249	472	3	879640502
804	199	5	879442239
802	304	3	875985142
64	651	4	889740795
88	308	4	891037396
711	432	4	879992870
933	483	4	874854424
178	1169	4	882827134
13	740	1	882140355
379	504	5	880526141
533	1173	4	885820219
747	1021	5	888640099
314	765	3	877889480
496	246	4	876064198
807	89	4	892528470
875	22	3	876465072
255	300	3	883215358
227	7	5	879035251
498	54	2	881961745
425	200	4	878738854
120	50	4	889489973
629	1109	4	880117813
805	1157	5	881696124
666	301	4	880138999
751	917	2	892486699
130	268	4	875801210
358	584	4	891269913
532	769	2	888630531
454	693	2	888267315
929	209	3	880817752
13	185	3	881515011
535	735	5	879619067
427	286	4	879700792
207	18	2	877878739
452	285	3	888492147
916	484	4	880844156
344	4	4	884901235
345	295	4	884994592
325	768	3	891479564
358	8	5	891269179
249	28	4	879572106
478	255	4	889398363
417	23	3	879647118
655	268	3	887474077
90	491	4	891384959
486	886	3	879874388
292	193	4	881105734
641	268	4	879369827
442	161	3	883390497
671	53	3	884034800
793	122	3	875104532
405	769	1	885548475
274	243	2	878944437
88	690	4	891037708
889	216	4	880180191
655	318	4	887473702
55	118	5	878176134
466	183	3	890284766
741	28	3	891018339
435	386	4	884133584
77	527	4	884752853
334	38	2	891550141
1	49	3	878542478
299	182	3	878192039
537	176	2	886031606
826	768	3	885690442
646	690	3	888528417
593	159	4	875671302
95	294	2	884266083
790	209	1	885155540
424	9	5	880859623
840	357	5	891204114
778	780	3	890803133
130	761	3	876251650
405	429	5	885545200
161	48	1	891170745
363	256	3	891499542
733	19	5	879535338
399	204	3	882342061
437	1262	3	881002091
20	176	2	879669152
887	1413	4	881380176
551	1439	5	892783612
145	926	3	875271094
342	654	4	875319745
597	1152	4	875339876
624	342	3	891961267
506	132	4	874873615
704	154	3	891398702
615	529	5	879448036
320	732	3	884751013
445	127	2	890987687
699	24	3	879147239
286	228	3	889651576
886	217	2	876032776
43	568	4	883955363
266	313	4	892256705
102	559	3	888803052
867	748	4	880077951
840	66	3	891209509
648	692	4	882213535
44	90	2	878348784
407	244	3	884614753
339	50	4	891032576
881	286	2	876961961
411	194	5	892845605
702	690	1	885767392
881	179	5	876538400
54	1088	3	880937311
903	977	1	891031810
882	132	5	879864970
110	451	4	886988909
768	762	1	883835210
756	367	4	874827614
711	961	5	886030557
178	323	3	882823530
648	104	1	884367274
830	651	4	891561737
362	683	1	885019722
406	447	4	879792897
655	200	4	887473639
757	118	3	888444920
94	328	3	891724990
181	871	2	878963168
13	61	4	882140552
370	608	4	879434860
130	342	3	881076199
92	172	4	875653271
314	1139	5	877888480
23	527	4	874785926
280	225	4	891701974
101	284	4	877136564
505	713	3	889334217
249	108	3	879640452
262	655	4	879793938
892	67	4	886610480
546	185	4	885141360
648	635	2	884883476
498	479	3	881957054
748	213	3	879455454
487	790	3	884045135
379	285	5	880524753
517	111	3	892659922
409	1524	4	881107666
92	731	4	875653769
18	69	3	880129527
302	307	4	879436739
658	919	2	875145841
405	8	4	885545015
771	173	4	880659894
325	402	2	891479706
318	1160	5	884494976
82	240	1	884714385
307	419	4	877122115
178	8	4	882826556
897	40	3	879990361
174	423	2	886514276
217	82	5	889069842
380	152	2	885478312
293	571	2	888908041
423	300	3	891394874
303	395	2	879544080
442	405	3	883390497
848	689	1	887037584
291	365	3	874871570
108	1	4	879879720
561	497	4	885809064
201	655	4	884112800
363	67	1	891498038
197	720	2	891410039
221	151	1	875246008
180	733	5	877128388
562	483	4	879195954
774	831	2	888558594
11	646	3	891904389
889	833	3	880177472
533	313	5	884007337
256	925	5	882151017
716	229	3	879797177
32	151	3	883717850
405	541	1	885548162
697	979	5	882622044
193	294	1	889123777
454	56	3	888267590
483	257	2	878952519
416	1135	2	886319234
161	127	3	891171698
942	210	4	891283184
429	96	4	882387053
278	302	3	891294959
277	473	2	879543879
916	164	4	880845028
128	70	3	879967341
254	210	5	886472172
7	627	3	891352594
656	347	4	892318488
741	651	4	891018507
312	604	5	891698613
495	637	3	888635995
373	100	3	877100199
299	582	2	889502159
671	654	3	884034800
514	342	1	885180909
382	168	4	875946700
216	1218	3	881428365
577	79	4	880474530
917	287	4	882911185
540	269	4	882156584
694	300	4	875726453
522	79	3	876960824
727	628	3	883709774
846	1035	4	883949771
630	64	5	885668276
605	284	2	880762139
92	554	2	875907180
537	22	2	886030767
563	233	4	880507165
320	771	3	884751316
181	763	1	878962955
453	452	2	888206630
241	286	5	887249482
769	13	4	885424214
597	988	1	875339237
615	209	5	879449068
18	966	2	880132399
627	578	3	879531351
5	110	1	875636493
758	650	5	881979419
453	48	4	877553761
13	492	5	882140552
506	175	5	874873327
437	51	1	880382644
13	909	5	890704721
533	48	4	879191373
270	155	5	876955770
634	547	4	877979407
883	241	4	891696714
56	82	4	892676314
828	302	4	891380166
867	480	5	880078401
894	887	4	880993374
293	50	5	888905519
210	832	3	887730264
42	118	4	881105505
557	875	4	881179291
271	750	4	885844698
545	890	2	880347690
94	132	4	891720862
252	847	4	891456738
374	254	3	880394000
239	300	1	889178513
380	959	2	885479455
923	282	4	880387624
435	160	5	884133194
469	238	4	879525237
330	51	5	876546753
576	294	3	886960098
77	455	3	884732873
90	1205	3	891383687
291	15	5	874833668
727	941	2	883711874
35	876	2	875458970
561	87	3	885809197
633	56	2	875326491
45	926	3	881015386
374	279	4	880394233
256	566	5	882164559
759	237	3	881476891
763	13	3	878919116
788	720	3	880870482
756	325	3	874832132
665	411	4	884291242
95	33	3	880571704
241	682	2	887249745
472	1248	4	875983427
85	99	5	880838306
308	73	3	887738972
867	196	3	880079043
559	300	4	891035137
87	56	4	879876524
416	28	5	893212730
238	121	4	883576443
682	423	5	888519206
838	254	3	887065606
710	720	3	882063649
823	231	3	878439337
924	31	3	885458168
109	159	4	880578121
435	214	4	884131741
535	56	3	879617613
457	1012	4	882393765
34	991	4	888602618
883	319	3	891691560
826	576	4	885690900
293	583	3	888908001
916	561	3	880845227
712	393	3	874730320
125	369	3	892838777
299	962	4	889501593
542	588	4	886533562
312	188	3	891698793
103	222	3	880415875
731	132	3	886182632
648	840	1	884367180
264	42	5	886123358
587	750	3	892871113
373	161	4	877105005
577	44	3	880474934
731	482	3	886184770
828	325	2	891035438
654	278	3	887863757
44	135	5	878347259
508	180	5	883767565
303	1007	5	879544576
320	550	5	884749384
773	1367	5	888538643
713	690	1	888882179
524	204	3	884635358
707	606	4	886285762
717	290	3	884642738
379	185	5	880524582
501	307	4	883346651
478	427	4	889388633
474	275	3	887915269
342	975	2	875318509
207	28	4	877822162
320	173	5	884750946
253	588	5	891628416
327	447	4	887746196
880	625	4	880242933
534	717	5	877808198
90	199	5	891384423
543	770	4	874863803
911	427	3	892838538
695	343	4	888806120
94	569	1	891722980
492	192	3	879969583
624	1028	3	879793485
927	24	3	879181042
617	1019	4	883788782
452	62	2	875563098
144	709	4	888105940
504	773	3	887909936
303	1095	2	879543988
406	215	3	884630523
343	257	3	876402941
249	202	4	879572167
305	258	4	886308064
846	430	3	883947778
727	569	2	883713286
918	199	3	891986846
303	1220	2	879484899
9	507	4	886959343
683	895	2	893284138
56	98	4	892679067
653	692	2	880151884
561	1021	4	885807962
715	83	4	875963792
880	692	3	880174652
734	222	1	891022849
92	1	4	875810511
307	169	5	879283625
527	507	5	879455654
400	313	5	885676316
911	190	5	892838864
323	100	4	878739177
308	396	4	887740099
291	219	4	874867785
351	288	3	879481550
763	972	3	878918333
614	122	3	879465320
807	498	4	892529150
18	82	3	880131236
886	172	5	876031527
91	234	5	891439503
145	1012	4	875270322
932	855	5	891249109
916	213	4	880844675
752	270	4	891208077
60	229	4	883327472
239	98	5	889180410
628	305	5	880776981
548	310	3	891042474
521	721	4	885253337
452	481	5	885544110
757	809	4	888466758
323	873	3	878738949
38	758	1	892434626
765	137	5	880346255
891	1278	5	883489709
222	15	3	877563437
540	15	3	882157084
275	597	3	876197678
537	423	2	886030622
774	849	1	888557482
144	9	5	888104191
344	306	5	884814359
72	174	5	880037702
911	659	3	892838677
375	583	2	886622131
24	300	4	875245985
298	134	5	884182966
617	774	1	883789635
193	286	4	889122906
176	927	3	886048305
917	25	4	882911390
87	68	3	879876074
181	1322	1	878962086
864	625	4	888890273
405	645	1	885546635
191	891	3	891560481
232	582	5	888549595
403	1	4	879785974
394	173	5	881057730
184	1397	3	889910233
75	833	2	884051113
279	871	4	875297410
482	311	4	887643340
498	64	4	881956575
201	197	4	884113422
614	841	2	879465398
429	211	5	882385090
738	180	5	892844112
224	258	3	888081947
890	101	2	882915661
634	866	3	875729668
224	553	4	888104393
326	1118	2	879877264
375	300	4	886621795
292	144	5	881105280
478	946	2	889396917
332	1188	5	888098374
689	471	4	876676433
233	82	4	877663612
851	252	3	875730418
890	152	4	882403299
792	24	3	877910091
766	613	3	891310009
634	1011	4	875729633
553	638	3	879948732
650	642	3	891370065
11	435	4	891904968
407	712	2	876340043
382	507	4	875946809
66	282	3	883601266
10	194	4	877886661
728	322	4	879442761
495	449	5	888637768
90	135	5	891384570
291	1	5	874834481
175	186	4	877107790
18	493	5	880132437
524	13	4	884323551
416	546	3	876697807
350	176	4	882347653
319	306	4	879975504
581	1353	4	879641850
886	208	3	876031764
13	782	3	885744650
666	137	4	880313423
271	58	3	885849325
158	163	4	880135044
658	96	4	875147873
758	474	5	881976089
7	234	5	891351041
221	403	4	875245374
60	21	3	883327923
83	580	4	883869630
836	174	5	885754266
816	294	5	891711801
125	455	5	879454987
643	1098	4	891447696
646	286	3	888528927
323	741	3	878739543
252	740	3	891456738
23	1006	3	874785809
181	1252	1	878962168
230	70	4	880484637
25	657	4	885852720
934	237	4	891189879
666	805	4	880568436
104	282	3	888465166
4	50	5	892003526
92	428	4	875653519
722	111	3	891281077
790	62	3	885157465
608	303	4	880402983
303	542	2	879484194
113	277	3	875076416
774	98	4	888557682
669	355	2	891182792
762	246	1	878719294
886	92	3	876031481
276	1218	4	874792040
560	318	4	879975406
184	736	3	889911633
848	294	5	887037669
718	257	4	883348845
534	294	5	877807461
81	151	2	876533946
266	285	4	892257940
7	580	3	892132171
409	708	4	881109019
332	332	4	887916411
699	532	3	878882410
56	184	4	892679088
468	246	5	875280352
57	831	1	883697785
698	222	4	886366611
743	292	3	881277267
453	157	4	877561172
43	274	5	883955441
864	628	4	888890639
648	1258	2	884366613
533	227	4	879191563
741	50	5	891018339
5	425	2	875637440
85	664	4	879829562
299	346	3	886101436
299	662	4	878192429
627	562	2	879531504
850	485	5	883195168
493	684	4	884132267
302	270	2	879436785
421	213	3	892241491
296	240	1	884196765
605	371	5	879427369
119	717	3	874775945
840	945	3	891204509
593	1016	4	888872636
303	173	5	879466604
16	99	5	877720733
887	109	5	881378289
537	345	4	886028446
931	14	4	891036648
894	288	3	879896141
407	168	5	875042424
562	231	1	879196446
263	434	4	891299514
184	340	5	889906905
473	275	5	878157527
59	479	5	888205370
537	271	2	886028791
790	1014	2	884462551
1	107	4	875241619
627	597	3	879531557
798	14	2	875295930
652	288	2	882566890
417	669	2	880953014
932	526	5	891250746
765	275	4	880346768
18	607	3	880131752
792	471	4	877910822
577	217	5	880475363
868	403	2	877111837
42	219	1	881109324
120	148	3	889490499
655	239	2	887428507
500	255	3	883865374
217	578	5	889070087
622	215	3	882592523
568	653	4	877907877
65	736	4	879216949
865	926	1	880144405
854	286	1	882811742
882	288	3	879860762
698	255	3	886366213
896	455	2	887159723
7	590	2	891354730
764	220	3	876243925
60	393	4	883327754
437	89	2	880140101
10	164	4	877889333
763	157	4	878917467
313	1210	4	891032028
871	876	3	888192689
454	419	4	881959917
862	434	5	879304410
625	584	3	891636000
637	50	4	882901146
217	684	5	889069782
102	665	1	888802319
234	550	2	892334883
592	457	1	882607779
130	819	3	874953825
203	150	5	880434278
479	226	3	879461280
406	372	4	880131929
805	769	2	881695999
18	463	4	880131143
867	7	5	880078604
530	470	3	891568895
622	11	4	882669740
880	56	5	880167731
883	306	3	891691410
682	187	5	888517235
655	13	3	887426237
91	480	4	891438875
532	269	4	891288537
314	410	5	877886706
504	402	4	887839835
18	418	3	880130515
450	399	4	882468239
880	546	3	880167410
251	132	5	886271641
379	520	5	880524908
454	174	4	888266643
92	1079	3	886443455
880	227	2	880167918
904	553	3	879735710
291	7	5	874834481
251	210	4	886271675
224	1442	3	888104281
639	511	4	891239240
840	606	4	891205004
399	77	2	882349094
399	173	3	882349928
930	1048	2	879535160
766	663	5	891310067
435	1069	4	884131489
291	156	5	874834768
746	449	1	885075476
622	521	5	882670009
807	161	4	892528919
387	773	4	886481800
399	28	2	882344134
13	794	4	882399615
25	474	4	885852008
805	582	3	881698798
782	292	4	891498213
378	273	4	880044221
312	174	5	891698224
6	124	5	883599228
747	265	4	888639060
251	100	4	886271884
425	100	4	878738853
238	405	4	883576424
130	332	4	876250582
151	234	4	879524819
450	1140	2	882471362
144	209	2	888105116
532	412	2	874795951
83	204	5	880307922
535	170	4	879618160
506	772	1	874873247
103	121	3	880415766
49	294	1	888065702
332	978	4	888098459
288	651	4	886374342
277	508	4	879543487
109	9	3	880564607
269	68	3	891449751
453	172	5	877554587
395	315	5	886480875
847	567	3	878940783
423	237	4	891395448
456	547	3	881371660
868	566	1	877111394
503	83	5	880383098
429	651	4	882384772
18	778	2	880131077
815	945	4	878697261
660	510	3	891199056
426	168	3	879444081
619	176	5	885954053
262	581	3	879794667
864	403	5	888887944
116	257	3	876452523
83	1047	2	891182319
476	648	4	883364295
704	173	4	891397058
821	237	5	874792491
271	570	3	885849742
41	518	3	890687412
416	1089	2	876697695
880	85	3	880174904
177	258	3	880130379
404	1238	3	883790181
378	292	3	882136243
343	130	3	876403883
111	315	5	891679692
308	293	4	887741415
886	1010	5	876032103
59	318	5	888204349
934	384	4	891195573
790	51	3	885156193
363	65	4	891495682
891	740	5	891639497
176	750	4	886047176
678	127	5	879544782
556	520	5	882136441
846	1124	4	883948048
636	1	3	891448229
172	642	4	875538028
603	21	3	891956715
296	244	1	884196896
60	227	4	883326784
880	926	3	880167328
796	1042	4	893194740
642	432	2	885602369
500	763	3	883865589
13	167	4	882141659
710	56	5	882064021
479	175	4	879461102
115	922	3	881170252
532	155	4	888630086
561	510	3	885808673
239	124	5	889178652
561	200	4	885807743
176	919	2	886048391
385	851	5	880870205
320	692	4	884750968
568	631	5	877907367
293	48	5	888905819
42	71	4	881108229
889	700	3	880182295
318	423	5	884495561
837	285	4	875722187
279	578	4	879572694
126	333	2	887853919
424	840	4	880859693
705	97	3	883518765
653	105	3	890181185
592	482	4	882955582
44	161	4	878347634
537	307	3	886028791
460	744	3	882912261
194	367	3	879525624
226	98	5	883889147
582	3	3	882961723
269	522	5	891447773
821	484	5	874793898
63	300	4	875748326
342	4	4	874984395
83	566	4	880308099
727	234	2	883711699
416	94	2	886318546
246	133	3	884921705
608	1009	4	880406032
44	357	4	878347569
788	637	2	880870516
244	238	5	880606118
92	405	2	875644795
102	173	3	888803602
269	210	1	891449608
650	1065	4	891383547
201	462	1	884141208
334	236	4	891544765
748	286	3	879454107
756	566	4	874830168
896	809	2	887160771
291	293	5	874833668
503	204	3	880383703
839	220	3	875753029
840	615	5	891204356
897	660	4	879991630
295	102	4	879518339
590	248	4	879439645
872	294	3	888478882
454	323	2	881958783
457	783	3	882549936
472	204	5	875980823
579	286	4	880951444
313	89	5	891014373
684	1028	4	875810966
454	107	3	888267087
22	187	5	878887680
867	181	5	880078050
122	513	4	879270084
137	89	5	881433719
915	304	3	891030032
125	216	3	879454419
943	174	4	875410099
815	239	5	878694563
591	45	5	891031257
922	181	5	891449122
44	307	4	878340940
923	1	3	880387306
350	172	5	882345823
813	890	4	883752708
618	144	4	891309887
405	1113	1	885546680
642	934	2	885606137
494	238	5	879541207
294	117	4	877819634
334	744	3	891545108
495	216	4	888632443
774	808	1	888557451
784	340	3	891387895
94	67	3	891723296
894	902	3	890409704
927	1095	2	879182939
342	427	4	875319254
385	1535	4	879448294
582	1033	2	882962030
721	82	4	877139015
505	174	4	889333340
198	15	3	884205185
896	715	3	887159895
59	473	3	888203610
823	651	5	878438179
94	268	4	891724925
886	371	1	876033435
641	303	3	879369827
823	13	5	878438642
23	214	3	874785701
279	257	5	875295736
436	715	4	887770668
387	24	5	886484522
145	98	5	875271896
385	603	5	880869422
286	761	4	877533640
145	120	2	888398563
92	673	4	875656392
554	95	4	876550526
22	127	5	878887869
321	191	3	879440365
571	124	4	883354760
617	320	5	883789424
6	511	5	883601393
246	567	5	884923348
716	176	3	879795189
94	715	4	891722278
136	127	5	882693404
846	4	5	883948908
13	111	5	882140588
870	170	5	875050637
527	640	4	879456464
616	316	4	891224840
548	295	5	891044304
500	3	4	883865786
10	499	4	877893021
7	668	4	891352778
246	235	3	884921965
76	1129	5	875028075
405	1032	1	885549044
788	177	3	880868513
7	550	4	891352489
181	933	1	878962675
586	203	3	884059027
313	479	5	891013652
709	233	3	879848511
834	326	4	890860386
435	118	2	884132458
707	124	4	880059876
844	1039	4	877382717
864	29	4	888891794
178	460	2	882824869
44	678	3	878340887
52	111	4	882922357
28	185	5	881957002
56	181	5	892737154
343	961	4	876404688
311	768	2	884365889
738	470	4	875350551
130	1019	4	875801530
697	244	5	882622481
201	637	3	884112627
38	155	5	892432090
879	292	4	887760823
42	781	4	881108280
837	278	3	875722246
655	508	3	887426030
323	289	2	878738910
747	1194	5	888639102
237	134	5	879376327
567	182	5	882425701
933	182	4	874854853
65	778	4	879216949
455	70	3	879111194
2	306	4	888550774
628	242	5	880777096
814	200	4	885411204
194	693	4	879524216
571	357	4	883355063
438	280	5	879868423
280	542	3	891702199
64	311	2	889737269
911	501	3	892840916
396	237	4	884646092
158	275	5	880132313
699	495	3	878883113
363	347	3	891493723
846	602	4	883949255
405	1166	1	885546025
72	79	4	880037119
868	432	2	877108624
279	70	1	875309141
476	343	4	883365634
721	518	2	877140221
840	208	4	891204295
213	185	5	878955501
521	833	2	884476869
437	265	3	880142942
925	185	4	884717963
585	1475	3	891283681
907	748	5	880158537
756	88	1	874829743
1	43	4	878542869
727	238	2	883710910
790	10	1	884461988
60	523	4	883326837
766	216	3	891310038
401	121	3	891032662
914	739	2	887124376
374	566	3	880394571
87	1190	4	879876336
703	275	4	875242663
846	482	5	883948173
452	530	3	875562062
73	255	2	888792938
504	1046	4	887912298
279	66	2	882146492
846	196	4	883949290
693	222	2	875482524
531	894	1	887049214
721	292	3	877137527
532	834	4	874796151
518	1079	1	876824266
665	202	3	884294612
496	53	3	876070655
708	352	1	892718596
801	333	5	890332885
608	265	3	880406470
76	1155	2	882607017
508	88	3	883777299
358	511	2	891271035
447	11	4	878856208
508	318	4	883767704
727	65	2	883712343
234	132	4	892333865
815	216	3	878693381
676	318	5	892686459
712	1091	3	874956543
715	1217	2	875963998
731	606	3	886182366
10	32	4	877886661
374	9	1	880393056
344	7	4	884814668
407	172	4	875044037
379	357	5	881000269
159	130	1	880557322
389	494	5	879991411
298	276	2	884183833
